Product Name,Categories,Date of Report,Average Position,Clicks,Leads,Money Spent ($),Channel,Location,Prospects,Paid,Paid Date
Omnify,Class Registration,18-Dec-20,1,1,,8.5,Capterra,CANADA,,,
Omnify,Class Registration,18-Dec-20,6.5,2,,20.5,Capterra,UNITED STATES,,,
Omnify,Coaching,18-Dec-20,4,3,,21.75,Capterra,UNITED STATES,,,
Omnify,Fitness,18-Dec-20,8,2,,23.5,Capterra,UNITED STATES,,,
Omnify,Membership Management,18-Dec-20,4,1,,2.75,Capterra,SINGAPORE,,,
Omnify,Reservations,18-Dec-20,25,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,18-Dec-20,8,1,,10.4,Capterra,UNITED STATES,,,
Omnify,Scheduling,18-Dec-20,5,1,,4,Capterra,SINGAPORE,,,
Omnify,Class Registration,19-Dec-20,0,1,1,8.5,Capterra,CANADA,,,
Omnify,Coaching,19-Dec-20,2,1,,4.5,Capterra,UNITED KINGDOM,,,
Omnify,Coaching,19-Dec-20,7.5,2,,14.5,Capterra,UNITED STATES,,,
Omnify,Fitness,19-Dec-20,8,1,,11.75,Capterra,UNITED STATES,,,
Omnify,Membership Management,19-Dec-20,35,1,1,9.75,Capterra,CANADA,1,$1788,19-Jan-21
Omnify,Membership Management,19-Dec-20,8,1,,10.75,Capterra,UNITED STATES,,,
Omnify,Reservations,19-Dec-20,25,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Scheduling,19-Dec-20,12,1,,3.25,GetApp,AUSTRALIA,,,
Omnify,Scheduling,19-Dec-20,12,1,,10.25,Capterra,UNITED STATES,,,
Omnify,Scheduling,19-Dec-20,16,1,,5.25,GetApp,UNITED STATES,,,
Omnify,Scheduling,19-Dec-20,5,1,,4,Capterra,SINGAPORE,,,
Omnify,Class Registration,20-Dec-20,1,1,,13.25,GetApp,UNITED STATES,,,
Omnify,Fitness,20-Dec-20,8,1,,11.75,Capterra,UNITED STATES,,,
Omnify,Reservations,20-Dec-20,5,1,,10.4,GetApp,UNITED STATES,,,
Omnify,Scheduling,20-Dec-20,3,1,,5.25,GetApp,SINGAPORE,,,
Omnify,Scheduling,20-Dec-20,16,1,,5.25,GetApp,UNITED STATES,,,
Omnify,Scheduling,20-Dec-20,10,2,,12,Capterra,UNITED KINGDOM,,,
Omnify,Scheduling,20-Dec-20,3,1,,4.25,Capterra,SINGAPORE,,,
Omnify,Yoga Studio,20-Dec-20,29,2,,4,GetApp,UNITED STATES,,,
Omnify,Class Registration,21-Dec-20,1,1,,5.5,Capterra,AUSTRALIA,,,
Omnify,Class Registration,21-Dec-20,1,1,,13.25,GetApp,UNITED STATES,,,
Omnify,Class Registration,21-Dec-20,4,1,,12.25,Software Advice,UNITED STATES,,,
Omnify,Class Registration,21-Dec-20,1,1,,5.25,Capterra,UNITED KINGDOM,,,
Omnify,Class Registration,21-Dec-20,1,1,,6.5,Software Advice,CANADA,,,
Omnify,Coaching,21-Dec-20,2,1,,4.75,GetApp,CANADA,,,
Omnify,Coaching,21-Dec-20,2,2,,8,GetApp,UNITED STATES,,,
Omnify,Fitness,21-Dec-20,4,1,,10.25,Capterra,AUSTRALIA,,,
Omnify,Fitness,21-Dec-20,8,2,,24,Capterra,UNITED STATES,,,
Omnify,Fitness,21-Dec-20,1,1,,3.25,Capterra,SINGAPORE,,,
Omnify,Fitness,21-Dec-20,1,1,,2.5,GetApp,SINGAPORE,,,
Omnify,Membership Management,21-Dec-20,8,2,,20,Capterra,AUSTRALIA,,,
Omnify,Membership Management,21-Dec-20,4,1,,2.75,Capterra,SINGAPORE,,,
Omnify,Membership Management,21-Dec-20,12,3,,30.75,GetApp,UNITED STATES,,,
Omnify,Reservations,21-Dec-20,2,1,,2,Capterra,SINGAPORE,,,
Omnify,Reservations,21-Dec-20,25,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,21-Dec-20,8,2,,21,Capterra,UNITED STATES,,,
Omnify,Scheduling,21-Dec-20,11,1,,5.75,Capterra,AUSTRALIA,,,
Omnify,Scheduling,21-Dec-20,3,1,,4.25,Capterra,SINGAPORE,,,
Omnify,Scheduling,21-Dec-20,10,4,,24,Capterra,UNITED KINGDOM,,,
Omnify,Class Registration,22-Dec-20,1,3,,25.5,Capterra,CANADA,,,
Omnify,Coaching,22-Dec-20,2,2,,10,Capterra,CANADA,,,
Omnify,Fitness,22-Dec-20,4,1,,9,GetApp,UNITED STATES,,,
Omnify,Membership Management,22-Dec-20,18.5,2,,20.5,Capterra,UNITED KINGDOM,,,
Omnify,Reservations,22-Dec-20,5,2,1,21,GetApp,UNITED STATES,,,
Omnify,Scheduling,22-Dec-20,9.33,3,,17.25,Capterra,AUSTRALIA,,,
Omnify,Scheduling,22-Dec-20,14,2,,9,GetApp,CANADA,,,
Omnify,Scheduling,22-Dec-20,3,3,,12.75,Capterra,SINGAPORE,,,
Omnify,Scheduling,22-Dec-20,10,7,,42,Capterra,UNITED KINGDOM,,,
Omnify,Scheduling,22-Dec-20,12,1,,10.25,Capterra,UNITED STATES,,,
Omnify,Scheduling,22-Dec-20,15,1,,5.25,GetApp,UNITED STATES,,,
Omnify,Class Registration,23-Dec-20,8,1,,10.25,Capterra,UNITED STATES,,,
Omnify,Class Registration,23-Dec-20,3,1,,13.25,GetApp,UNITED STATES,,,
Omnify,Coaching,23-Dec-20,4,1,,7.25,Capterra,UNITED STATES,,,
Omnify,Fitness,23-Dec-20,8,1,,12,Capterra,UNITED STATES,,,
Omnify,Membership Management,23-Dec-20,7,1,,10,Capterra,AUSTRALIA,,,
Omnify,Membership Management,23-Dec-20,11,1,,9.75,Capterra,CANADA,,,
Omnify,Membership Management,23-Dec-20,10,1,,10.25,Capterra,UNITED KINGDOM,,,
Omnify,Membership Management,23-Dec-20,8,1,,10.75,Capterra,UNITED STATES,,,
Omnify,Parks and Recreation,23-Dec-20,4,1,,9.6,GetApp,UNITED STATES,,,
Omnify,Reservations,23-Dec-20,5,1,,10.5,GetApp,UNITED STATES,,,
Omnify,Scheduling,23-Dec-20,8.75,4,,23,Capterra,AUSTRALIA,,,
Omnify,Scheduling,23-Dec-20,3,4,,17,Capterra,SINGAPORE,,,
Omnify,Scheduling,23-Dec-20,10,4,,24,Capterra,UNITED KINGDOM,,,
Omnify,Scheduling,23-Dec-20,10,4,,41,Capterra,UNITED STATES,,,
Omnify,Class Registration,24-Dec-20,1,1,,8.75,Capterra,CANADA,,,
Omnify,Coaching,24-Dec-20,4,1,,7.25,Capterra,UNITED STATES,,,
Omnify,Fitness,24-Dec-20,8,1,,12,Capterra,UNITED STATES,,,
Omnify,Membership Management,24-Dec-20,8,1,,8,GetApp,CANADA,,,
Omnify,Membership Management,24-Dec-20,12,1,,10.25,GetApp,UNITED STATES,,,
Omnify,Reservations,24-Dec-20,21,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,24-Dec-20,8,1,,10.5,Capterra,UNITED STATES,,,
Omnify,Scheduling,24-Dec-20,8,1,,5.75,Capterra,AUSTRALIA,,,
Omnify,Scheduling,24-Dec-20,10,21,1,215.25,Capterra,UNITED STATES,1,,
Omnify,Scheduling,24-Dec-20,13,1,,4.5,GetApp,CANADA,,,
Omnify,Coaching,25-Dec-20,4,1,,7.25,Capterra,UNITED STATES,,,
Omnify,Reservations,25-Dec-20,5,1,,10.5,GetApp,UNITED STATES,,,
Omnify,Scheduling,25-Dec-20,8,1,,5.75,Capterra,AUSTRALIA,,,
Omnify,Scheduling,25-Dec-20,9.71,17,2,174.25,Capterra,UNITED STATES,1,$1188,27-Dec-21
Omnify,Scheduling,25-Dec-20,14,1,,5.25,GetApp,UNITED STATES,,,
Omnify,Scheduling,25-Dec-20,3,2,,8.5,Capterra,SINGAPORE,,,
Omnify,Class Registration,26-Dec-20,3,2,,21,Software Advice,UNITED STATES,,,
Omnify,Coaching,26-Dec-20,2,1,,5,Capterra,CANADA,,,
Omnify,Reservations,26-Dec-20,8,1,,10.5,Capterra,UNITED STATES,,,
Omnify,Scheduling,26-Dec-20,10,2,,20.5,Capterra,UNITED STATES,,,
Omnify,Class Registration,27-Dec-20,5,2,,20.5,Capterra,UNITED STATES,,,
Omnify,Coaching,27-Dec-20,5,3,,21.75,Capterra,UNITED STATES,,,
Omnify,Fitness,27-Dec-20,2,1,,9.5,GetApp,AUSTRALIA,,,
Omnify,Membership Management,27-Dec-20,7,1,,10,Capterra,AUSTRALIA,,,
Omnify,Membership Management,27-Dec-20,13.5,2,,21.5,Capterra,UNITED STATES,,,
Omnify,Membership Management,27-Dec-20,9,1,,10.25,Capterra,UNITED KINGDOM,,,
Omnify,Reservations,27-Dec-20,16,1,,2,GetApp,AUSTRALIA,,,
Omnify,Reservations,27-Dec-20,13,1,,2,GetApp,SINGAPORE,,,
Omnify,Scheduling,27-Dec-20,12,1,,5.25,Capterra,AUSTRALIA,,,
Omnify,Scheduling,27-Dec-20,14,1,,4.25,GetApp,UNITED KINGDOM,,,
Omnify,Scheduling,27-Dec-20,11,1,1,6,Capterra,UNITED KINGDOM,1,$2388,
Omnify,Scheduling,27-Dec-20,3,3,,12.75,Capterra,SINGAPORE,,,
Omnify,Scheduling,27-Dec-20,3,2,,10.5,GetApp,SINGAPORE,,,
Omnify,Scheduling,27-Dec-20,13,1,,4.5,GetApp,CANADA,,,
Omnify,Class Registration,28-Dec-20,4,1,,10.5,GetApp,UNITED STATES,,,
Omnify,Class Registration,28-Dec-20,7,1,,10.25,Capterra,UNITED STATES,,,
Omnify,Coaching,28-Dec-20,1,1,,4.75,GetApp,UNITED KINGDOM,,,
Omnify,Coaching,28-Dec-20,1,1,,4,GetApp,UNITED STATES,,,
Omnify,Fitness,28-Dec-20,7,1,,10,Capterra,CANADA,,,
Omnify,Fitness,28-Dec-20,4,1,,9,GetApp,UNITED STATES,,,
Omnify,Fitness,28-Dec-20,7,4,,48,Capterra,UNITED STATES,,,
Omnify,Fitness,28-Dec-20,3,3,,15.75,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,28-Dec-20,4,2,1,5.5,Capterra,SINGAPORE,,,
Omnify,Membership Management,28-Dec-20,15,1,,10.75,Capterra,UNITED STATES,,,
Omnify,Membership Management,28-Dec-20,8.67,3,,30.75,Capterra,UNITED KINGDOM,,,
Omnify,Reservations,28-Dec-20,6,2,,21,Capterra,UNITED STATES,,,
Omnify,Reservations,28-Dec-20,5,1,,10.5,GetApp,UNITED STATES,,,
Omnify,Scheduling,28-Dec-20,3,1,1,5.25,GetApp,SINGAPORE,,,
Omnify,Scheduling,28-Dec-20,14,1,,4.25,GetApp,UNITED KINGDOM,,,
Omnify,Scheduling,28-Dec-20,10,3,,18,Capterra,UNITED KINGDOM,,,
Omnify,Class Registration,29-Dec-20,1,2,,17.5,Capterra,CANADA,,,
Omnify,Class Registration,29-Dec-20,7,1,,10.25,Capterra,UNITED STATES,,,
Omnify,Class Registration,29-Dec-20,1,1,,2.25,Capterra,SINGAPORE,,,
Omnify,Dance Studio,29-Dec-20,22,1,,2,GetApp,AUSTRALIA,,,
Omnify,Fitness,29-Dec-20,3,2,,10.5,GetApp,UNITED KINGDOM,,,
Omnify,Fitness,29-Dec-20,9,1,,12,Capterra,UNITED STATES,,,
Omnify,Membership Management,29-Dec-20,8,2,,20.5,Capterra,UNITED KINGDOM,,,
Omnify,Membership Management,29-Dec-20,14.67,3,,32.25,Capterra,UNITED STATES,,,
Omnify,Membership Management,29-Dec-20,10,1,,10.25,GetApp,UNITED STATES,,,
Omnify,Membership Management,29-Dec-20,7.5,2,,15.5,GetApp,UNITED KINGDOM,,,
Omnify,Scheduling,29-Dec-20,13,2,,9,GetApp,CANADA,,,
Omnify,Scheduling,29-Dec-20,14,1,,6.5,Capterra,CANADA,,,
Omnify,Scheduling,29-Dec-20,3,3,,12.75,Capterra,SINGAPORE,,,
Omnify,Scheduling,29-Dec-20,9.5,2,,12,Capterra,UNITED KINGDOM,,,
Omnify,Scheduling,29-Dec-20,14,1,,4.25,GetApp,UNITED KINGDOM,,,
Omnify,Scheduling,29-Dec-20,17,2,,9.5,GetApp,UNITED STATES,,,
Omnify,Class Registration,30-Dec-20,1,1,,5.25,Software Advice,UNITED KINGDOM,,,
Omnify,Class Registration,30-Dec-20,7,1,,10.25,Capterra,UNITED STATES,,,
Omnify,Class Registration,30-Dec-20,4,1,1,10.5,Software Advice,UNITED STATES,1,,
Omnify,Coaching,30-Dec-20,1,1,,4.75,GetApp,CANADA,,,
Omnify,Fitness,30-Dec-20,3,1,,5.25,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,30-Dec-20,4,1,1,8.75,GetApp,AUSTRALIA,1,,
Omnify,Membership Management,30-Dec-20,6.67,3,,24,Capterra,AUSTRALIA,,,
Omnify,Membership Management,30-Dec-20,8,3,,30.45,Capterra,UNITED KINGDOM,,,
Omnify,Parks and Recreation,30-Dec-20,12,1,,2,GetApp,UNITED STATES,,,
Omnify,Reservations,30-Dec-20,8,2,,21,Capterra,UNITED STATES,,,
Omnify,Reservations,30-Dec-20,5,1,,10.5,GetApp,UNITED STATES,,,
Omnify,Scheduling,30-Dec-20,3,1,,4.25,Capterra,SINGAPORE,,,
Omnify,Scheduling,30-Dec-20,9,3,,18,Capterra,UNITED KINGDOM,,,
Omnify,Class Registration,31-Dec-20,1,1,,5.25,Capterra,UNITED KINGDOM,,,
Omnify,Class Registration,31-Dec-20,6,1,,10.25,Capterra,UNITED STATES,,,
Omnify,Coaching,31-Dec-20,5,2,,14.5,Capterra,UNITED STATES,,,
Omnify,Fitness,31-Dec-20,5,1,,7.5,Capterra,UNITED KINGDOM,,,
Omnify,Fitness,31-Dec-20,4,1,,5.25,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,31-Dec-20,7,1,,7.75,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,31-Dec-20,8,2,,20.3,Capterra,UNITED KINGDOM,,,
Omnify,Membership Management,31-Dec-20,10,1,,10.25,GetApp,UNITED STATES,,,
Omnify,Membership Management,31-Dec-20,18,1,,10.75,Capterra,UNITED STATES,,,
Omnify,Reservations,31-Dec-20,20,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,31-Dec-20,8,1,,10.4,Capterra,UNITED STATES,,,
Omnify,Scheduling,31-Dec-20,11,1,,3.25,GetApp,AUSTRALIA,,,
Omnify,Scheduling,31-Dec-20,3,1,,5.25,GetApp,SINGAPORE,,,
Omnify,Class Registration,01-Jan-21,1,1,,8.75,Capterra,CANADA,,,
Omnify,Class Registration,01-Jan-21,3,2,,24.5,GetApp,UNITED STATES,,,
Omnify,Class Registration,01-Jan-21,1,1,,5.25,Capterra,UNITED KINGDOM,,,
Omnify,Coaching,01-Jan-21,1,1,,7.25,Capterra,UNITED STATES,,,
Omnify,Dance Studio,01-Jan-21,22,1,,2,GetApp,AUSTRALIA,,,
Omnify,Fitness,01-Jan-21,9,1,,12,Capterra,UNITED STATES,,,
Omnify,Parks and Recreation,01-Jan-21,13,1,,2,GetApp,UNITED STATES,,,
Omnify,Reservations,01-Jan-21,5,1,,10.5,GetApp,UNITED STATES,,,
Omnify,Scheduling,01-Jan-21,3,1,,5.25,GetApp,SINGAPORE,,,
Omnify,Scheduling,01-Jan-21,3,2,,8.5,Capterra,SINGAPORE,,,
Omnify,Class Registration,02-Jan-21,1,1,,8.75,Capterra,CANADA,,,
Omnify,Class Registration,02-Jan-21,8,2,,21,Capterra,UNITED STATES,,,
Omnify,Coaching,02-Jan-21,2,1,,7.5,Capterra,UNITED KINGDOM,,,
Omnify,Coaching,02-Jan-21,7.5,2,,14.5,Capterra,UNITED STATES,,,
Omnify,Fitness,02-Jan-21,5,1,,9,GetApp,UNITED STATES,,,
Omnify,Membership Management,02-Jan-21,9,1,,7.75,GetApp,CANADA,,,
Omnify,Reservations,02-Jan-21,8,2,,21,Capterra,UNITED STATES,,,
Omnify,Scheduling,02-Jan-21,3,2,,8.5,Capterra,SINGAPORE,,,
Omnify,Scheduling,02-Jan-21,10,2,,9.5,GetApp,UNITED STATES,,,
Omnify,Yoga Studio,02-Jan-21,31,1,,2,Capterra,UNITED STATES,,,
Omnify,Coaching,03-Jan-21,4,1,,7.25,Capterra,UNITED STATES,,,
Omnify,Fitness,03-Jan-21,5,2,,18.5,Capterra,UNITED KINGDOM,,,
Omnify,Fitness,03-Jan-21,9,1,,12,Capterra,UNITED STATES,,,
Omnify,Fitness,03-Jan-21,4,1,,5.25,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,03-Jan-21,7,1,,10,Capterra,AUSTRALIA,,,
Omnify,Membership Management,03-Jan-21,12,1,,10.25,Capterra,UNITED KINGDOM,,,
Omnify,Membership Management,03-Jan-21,14,2,,20.5,GetApp,UNITED STATES,,,
Omnify,Reservations,03-Jan-21,5,3,,31.5,GetApp,UNITED STATES,,,
Omnify,Reservations,03-Jan-21,8,2,,21,Capterra,UNITED STATES,,,
Omnify,Scheduling,03-Jan-21,12,2,,6.5,GetApp,AUSTRALIA,,,
Omnify,Scheduling,03-Jan-21,15,1,,4.25,GetApp,UNITED KINGDOM,,,
Omnify,Scheduling,03-Jan-21,3,4,,17,Capterra,SINGAPORE,,,
Omnify,Yoga Studio,03-Jan-21,19,1,,2,Capterra,AUSTRALIA,,,
Omnify,Class Registration,04-Jan-21,1,1,,12.25,Software Advice,UNITED STATES,,,
Omnify,Class Registration,04-Jan-21,4,2,,21,GetApp,UNITED STATES,,,
Omnify,Class Registration,04-Jan-21,9,2,,20.5,Capterra,UNITED STATES,,,
Omnify,Coaching,04-Jan-21,2,1,,7.5,Capterra,UNITED KINGDOM,,,
Omnify,Coaching,04-Jan-21,3,1,,4,GetApp,UNITED STATES,,,
Omnify,Coaching,04-Jan-21,4.5,2,,14.5,Capterra,UNITED STATES,,,
Omnify,Coaching,04-Jan-21,2,1,,4.75,GetApp,UNITED KINGDOM,,,
Omnify,Fitness,04-Jan-21,6,1,,7.25,GetApp,CANADA,,,
Omnify,Membership Management,04-Jan-21,7,2,,20,Capterra,AUSTRALIA,,,
Omnify,Membership Management,04-Jan-21,12,1,1,9.75,Capterra,CANADA,,,
Omnify,Membership Management,04-Jan-21,4,1,,2.75,Capterra,SINGAPORE,,,
Omnify,Membership Management,04-Jan-21,10,1,,7.75,GetApp,UNITED KINGDOM,,,
Omnify,Scheduling,04-Jan-21,14,1,,4.5,GetApp,CANADA,,,
Omnify,Scheduling,04-Jan-21,3,3,1,12.75,Capterra,SINGAPORE,,,
Omnify,Scheduling,04-Jan-21,1,1,,4.75,GetApp,UNITED STATES,,,
Omnify,Class Registration,05-Jan-21,7.5,2,,24.25,Capterra,UNITED STATES,,,
Omnify,Class Registration,05-Jan-21,1,1,,5.25,Capterra,UNITED KINGDOM,,,
Omnify,Coaching,05-Jan-21,1,1,,3,GetApp,SINGAPORE,,,
Omnify,Coaching,05-Jan-21,0,1,,7.25,Capterra,UNITED STATES,,,
Omnify,Fitness,05-Jan-21,6,1,,9.25,Capterra,AUSTRALIA,,,
Omnify,Fitness,05-Jan-21,9,1,,12,Capterra,UNITED STATES,,,
Omnify,Membership Management,05-Jan-21,10,1,,7.75,GetApp,UNITED KINGDOM,,,
Omnify,Parks and Recreation,05-Jan-21,2,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,05-Jan-21,18,1,,2,Capterra,UNITED STATES,,,
Omnify,Scheduling,05-Jan-21,12,1,,5.25,Capterra,AUSTRALIA,,,
Omnify,Scheduling,05-Jan-21,1,8,,42,Capterra,SINGAPORE,,,
Omnify,Scheduling,05-Jan-21,14,1,,6,Capterra,UNITED KINGDOM,,,
Omnify,Scheduling,05-Jan-21,8,3,,29.25,Capterra,UNITED STATES,,,
Omnify,Class Registration,06-Jan-21,3,1,,13.75,GetApp,UNITED STATES,,,
Omnify,Class Registration,06-Jan-21,7,1,1,12.25,Capterra,UNITED STATES,,,
Omnify,Coaching,06-Jan-21,12,1,,2,Capterra,CANADA,,,
Omnify,Coaching,06-Jan-21,11,1,,2,GetApp,UNITED STATES,,,
Omnify,Membership Management,06-Jan-21,1,3,,34.5,GetApp,AUSTRALIA,,,
Omnify,Membership Management,06-Jan-21,22,1,,10.75,Capterra,UNITED STATES,,,
Omnify,Membership Management,06-Jan-21,19,1,,5.75,GetApp,UNITED STATES,,,
Omnify,Membership Management,06-Jan-21,1,2,,20.5,Capterra,SINGAPORE,,,
Omnify,Scheduling,06-Jan-21,39,1,,2,GetApp,AUSTRALIA,,,
Omnify,Scheduling,06-Jan-21,1,5,,26.25,Capterra,SINGAPORE,,,
Omnify,Scheduling,06-Jan-21,16,3,,15.75,GetApp,UNITED STATES,,,
Omnify,Class Registration,07-Jan-21,1,1,,5.25,Capterra,UNITED KINGDOM,,,
Omnify,Class Registration,07-Jan-21,8,2,,24.5,Capterra,UNITED STATES,,,
Omnify,Dance Studio,07-Jan-21,32,1,,2,Capterra,UNITED STATES,,,
Omnify,Fitness,07-Jan-21,22,1,,2,Capterra,AUSTRALIA,,,
Omnify,Membership Management,07-Jan-21,9,2,,21.5,Capterra,CANADA,,,
Omnify,Membership Management,07-Jan-21,10,2,,29,Capterra,UNITED KINGDOM,,,
Omnify,Membership Management,07-Jan-21,20,2,,26.5,Capterra,UNITED STATES,,,
Omnify,Parks and Recreation,07-Jan-21,9,1,,2,GetApp,CANADA,,,
Omnify,Parks and Recreation,07-Jan-21,13,1,,2,GetApp,UNITED STATES,,,
Omnify,Reservations,07-Jan-21,17,2,,4,GetApp,AUSTRALIA,,,
Omnify,Scheduling,07-Jan-21,1,6,,31.5,Capterra,SINGAPORE,,,
Omnify,Scheduling,07-Jan-21,8,5,,33.75,Capterra,UNITED KINGDOM,,,
Omnify,Scheduling,07-Jan-21,12,1,,10.5,Capterra,UNITED STATES,,,
Omnify,Class Registration,08-Jan-21,9,2,,10,GetApp,UNITED STATES,,,
Omnify,Coaching,08-Jan-21,11.5,2,,4,Capterra,UNITED STATES,,,
Omnify,Membership Management,08-Jan-21,1,1,,11.5,GetApp,AUSTRALIA,,,
Omnify,Membership Management,08-Jan-21,20,1,,13.25,Capterra,UNITED STATES,,,
Omnify,Membership Management,08-Jan-21,10,1,,14.5,Capterra,UNITED KINGDOM,,,
Omnify,Membership Management,08-Jan-21,1,1,,10.25,Capterra,SINGAPORE,,,
Omnify,Scheduling,08-Jan-21,1,2,,10.5,Capterra,SINGAPORE,,,
Omnify,Scheduling,08-Jan-21,5,1,,10.5,Capterra,UNITED STATES,,,
Omnify,Scheduling,08-Jan-21,8,5,,33.75,Capterra,UNITED KINGDOM,,,
Omnify,Yoga Studio,08-Jan-21,20,1,,2,Capterra,UNITED KINGDOM,,,
Omnify,Class Registration,09-Jan-21,1,1,,8.75,Capterra,CANADA,,,
Omnify,Class Registration,09-Jan-21,7,1,,12.25,Capterra,UNITED STATES,,,
Omnify,Membership Management,09-Jan-21,1,1,,10.25,Capterra,SINGAPORE,,,
Omnify,Membership Management,09-Jan-21,10,1,,14.5,Capterra,UNITED KINGDOM,,,
Omnify,Membership Management,09-Jan-21,20,1,,13.25,Capterra,UNITED STATES,,,
Omnify,Scheduling,09-Jan-21,1,6,,31.5,Capterra,SINGAPORE,,,
Omnify,Scheduling,09-Jan-21,2,2,,11.5,GetApp,SINGAPORE,,,
Omnify,Scheduling,09-Jan-21,7.25,4,,27,Capterra,UNITED KINGDOM,,,
Omnify,Class Registration,10-Jan-21,6.5,2,,24.5,Capterra,UNITED STATES,,,
Omnify,Dance Studio,10-Jan-21,21,1,,2,Capterra,AUSTRALIA,,,
Omnify,Membership Management,10-Jan-21,1,2,,23,GetApp,AUSTRALIA,,,
Omnify,Reservations,10-Jan-21,17,1,,2,GetApp,AUSTRALIA,,,
Omnify,Reservations,10-Jan-21,12,1,,2,GetApp,SINGAPORE,,,
Omnify,Scheduling,10-Jan-21,2,1,,5.75,GetApp,SINGAPORE,,,
Omnify,Scheduling,10-Jan-21,1,8,,42,Capterra,SINGAPORE,,,
Omnify,Scheduling,10-Jan-21,8,4,,27,Capterra,UNITED KINGDOM,,,
Omnify,Class Registration,11-Jan-21,8,1,,12.25,Capterra,UNITED STATES,,,
Omnify,Membership Management,11-Jan-21,10,1,,14.5,Capterra,UNITED KINGDOM,,,
Omnify,Scheduling,11-Jan-21,1,3,,15.75,Capterra,SINGAPORE,,,
Omnify,Scheduling,11-Jan-21,8,10,1,67.5,Capterra,UNITED KINGDOM,1,,
Omnify,Class Registration,12-Jan-21,1,1,,5.5,Capterra,AUSTRALIA,,,
Omnify,Class Registration,12-Jan-21,8,4,1,49,Capterra,UNITED STATES,1,,
Omnify,Class Registration,12-Jan-21,9,1,,5,GetApp,UNITED STATES,,,
Omnify,Class Registration,12-Jan-21,1,1,,8.5,GetApp,CANADA,,,
Omnify,Coaching,12-Jan-21,1,1,,2,GetApp,UNITED STATES,,,
Omnify,Coaching,12-Jan-21,11,1,,2,Capterra,UNITED STATES,,,
Omnify,Fitness,12-Jan-21,21,1,,2,Capterra,AUSTRALIA,,,
Omnify,Membership Management,12-Jan-21,10,2,,29,Capterra,UNITED KINGDOM,,,
Omnify,Parks and Recreation,12-Jan-21,16,2,,4,Capterra,UNITED STATES,,,
Omnify,Reservations,12-Jan-21,16,1,,2,GetApp,AUSTRALIA,,,
Omnify,Reservations,12-Jan-21,10,1,,10.25,Capterra,UNITED STATES,,,
Omnify,Reservations,12-Jan-21,7,1,,7.5,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,12-Jan-21,1,2,,8,GetApp,SINGAPORE,,,
Omnify,Scheduling,12-Jan-21,1,9,1,47.25,Capterra,SINGAPORE,1,,
Omnify,Scheduling,12-Jan-21,8,5,1,33.75,Capterra,UNITED KINGDOM,1,,
Omnify,Scheduling,12-Jan-21,12,2,,21,Capterra,UNITED STATES,,,
Omnify,Parks and Recreation,13-Jan-21,,,1,,Capterra,UNITED STATES,1,,
Omnify,Class Registration,13-Jan-21,2,2,1,17.5,Capterra,CANADA,,,
Omnify,Class Registration,13-Jan-21,2,1,,13.5,Software Advice,UNITED STATES,,,
Omnify,Class Registration,13-Jan-21,1,2,,10.5,Capterra,UNITED KINGDOM,,,
Omnify,Fitness,13-Jan-21,9,1,,2,Capterra,SINGAPORE,,,
Omnify,Membership Management,13-Jan-21,10,3,,32.25,Capterra,CANADA,,,
Omnify,Membership Management,13-Jan-21,17.33,3,1,39.75,Capterra,UNITED STATES,1,,
Omnify,Membership Management,13-Jan-21,10,2,,29,Capterra,UNITED KINGDOM,,,
Omnify,Parks and Recreation,13-Jan-21,1,1,,2,GetApp,AUSTRALIA,,,
Omnify,Reservations,13-Jan-21,1,1,,4,Capterra,SINGAPORE,,,
Omnify,Reservations,13-Jan-21,10,6,,61.5,Capterra,UNITED STATES,,,
Omnify,Reservations,13-Jan-21,7,4,2,37,GetApp,UNITED STATES,,,
Omnify,Reservations,13-Jan-21,7,1,,7.5,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,13-Jan-21,1,1,,4,GetApp,SINGAPORE,,,
Omnify,Scheduling,13-Jan-21,44,1,,2,Capterra,AUSTRALIA,,,
Omnify,Scheduling,13-Jan-21,32,1,,2.5,GetApp,UNITED STATES,,,
Omnify,Scheduling,13-Jan-21,1,1,,10.5,Capterra,UNITED STATES,,,
Omnify,Scheduling,13-Jan-21,7,4,,27,Capterra,UNITED KINGDOM,,,
Omnify,Scheduling,13-Jan-21,1,2,1,10.5,Capterra,SINGAPORE,,,
Omnify,Yoga Studio,13-Jan-21,13,1,,2,Capterra,AUSTRALIA,,,
Omnify,Yoga Studio,13-Jan-21,24,1,,2,Capterra,CANADA,,,
Omnify,Class Registration,14-Jan-21,1,1,,5.5,Capterra,AUSTRALIA,,,
